epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
375,15892.9,0.25877,0.4948,0.16905,0.78491,0,0.98637,0.98897,0.99017,0.8628,0.97864,0.98098,0.98229,0.75699,0.60008,1.85179,0.27782,1.18243,0,0.00062974,0.00062974,0.00062974
376,15935.2,0.24932,0.48251,0.16465,0.78302,0,0.98631,0.9891,0.99019,0.86269,0.97872,0.98126,0.98255,0.75746,0.59959,1.85291,0.27786,1.18315,0,0.00062875,0.00062875,0.00062875
377,15977.7,0.24992,0.48046,0.16561,0.78424,0,0.98628,0.98915,0.99023,0.86221,0.9786,0.9812,0.98224,0.75729,0.60026,1.85882,0.27776,1.18435,0,0.00062776,0.00062776,0.00062776
378,16019.2,0.25257,0.48885,0.16657,0.78543,0,0.9863,0.98903,0.99014,0.86247,0.97891,0.98137,0.98239,0.75719,0.60013,1.85866,0.27785,1.1847,0,0.00062677,0.00062677,0.00062677
379,16066.5,0.25608,0.51432,0.17034,0.79033,0,0.98605,0.98913,0.99009,0.86282,0.97889,0.98176,0.98273,0.75701,0.59996,1.85512,0.27783,1.18366,0,0.00062578,0.00062578,0.00062578
380,16110.6,0.25141,0.48236,0.16613,0.78279,0,0.9861,0.98901,0.99011,0.86292,0.97888,0.98079,0.98237,0.75722,0.59921,1.86185,0.2777,1.18345,0,0.00062479,0.00062479,0.00062479
381,16152.2,0.24874,0.4739,0.1659,0.78189,0,0.98658,0.98868,0.99015,0.86313,0.97913,0.98099,0.98238,0.7568,0.59861,1.86522,0.27779,1.18396,0,0.0006238,0.0006238,0.0006238
382,16193.9,0.24465,0.47045,0.16447,0.78008,0,0.98651,0.98929,0.99024,0.86268,0.97905,0.98156,0.98254,0.75655,0.5986,1.8708,0.27741,1.18454,0,0.00062281,0.00062281,0.00062281
383,16235.6,0.24336,0.4719,0.16398,0.7811,0,0.98643,0.98944,0.99028,0.86283,0.97922,0.98201,0.98281,0.75633,0.59841,1.87396,0.27692,1.18459,0,0.00062182,0.00062182,0.00062182
384,16277.3,0.24583,0.47685,0.16581,0.78118,0,0.98654,0.98944,0.99034,0.86273,0.97944,0.98229,0.98324,0.7564,0.59805,1.87528,0.27695,1.18465,0,0.00062083,0.00062083,0.00062083
385,16319,0.25897,0.50172,0.17226,0.78853,0,0.98645,0.98924,0.99013,0.86277,0.9793,0.98198,0.98298,0.7566,0.59765,1.87155,0.27658,1.18429,0,0.00061984,0.00061984,0.00061984
386,16360.7,0.25033,0.48443,0.16727,0.78319,0,0.98609,0.98928,0.99009,0.86284,0.97871,0.98182,0.9825,0.75648,0.59784,1.87118,0.27625,1.18427,0,0.00061885,0.00061885,0.00061885
387,16402.4,0.25144,0.47887,0.16621,0.78395,0,0.98634,0.98904,0.99012,0.86275,0.97894,0.98115,0.9826,0.75668,0.59789,1.87403,0.27674,1.18404,0,0.00061786,0.00061786,0.00061786
388,16444,0.24923,0.48581,0.16572,0.78161,0,0.98635,0.98902,0.99013,0.86298,0.97876,0.98121,0.98242,0.7568,0.59823,1.87416,0.27642,1.18442,0,0.00061687,0.00061687,0.00061687
389,16485.5,0.24573,0.47629,0.1643,0.78057,0,0.9863,0.98887,0.99008,0.86281,0.97892,0.98135,0.98259,0.7569,0.5982,1.87923,0.27659,1.18488,0,0.00061588,0.00061588,0.00061588
390,16527.1,0.24662,0.48119,0.16356,0.78286,0,0.98658,0.98917,0.99018,0.86253,0.9791,0.98162,0.98265,0.75656,0.59803,1.88019,0.27643,1.18475,0,0.00061489,0.00061489,0.00061489
391,16568.9,0.25015,0.47766,0.16534,0.78398,0,0.98627,0.98928,0.99015,0.86294,0.97916,0.98149,0.98262,0.75656,0.59795,1.87551,0.27659,1.1843,0,0.0006139,0.0006139,0.0006139
392,16610.4,0.25188,0.48285,0.16532,0.78395,0,0.98679,0.98911,0.99014,0.86278,0.97949,0.98163,0.98253,0.7562,0.59815,1.881,0.27657,1.18491,0,0.00061291,0.00061291,0.00061291
393,16652.1,0.25398,0.48459,0.16761,0.78533,0,0.98677,0.98863,0.99006,0.86284,0.97964,0.98121,0.98269,0.75588,0.59783,1.87904,0.27698,1.1843,0,0.00061192,0.00061192,0.00061192
394,16693.9,0.24817,0.48254,0.16474,0.78202,0,0.98725,0.98858,0.99019,0.86277,0.97937,0.98073,0.98216,0.75561,0.59764,1.8804,0.27708,1.18422,0,0.00061093,0.00061093,0.00061093
395,16735.5,0.24761,0.47834,0.16479,0.78355,0,0.98613,0.98934,0.99022,0.86249,0.97952,0.98149,0.98293,0.75609,0.59741,1.88207,0.27695,1.18491,0,0.00060994,0.00060994,0.00060994
396,16777.1,0.25068,0.48625,0.16575,0.78432,0,0.98649,0.98926,0.99024,0.8626,0.97918,0.98187,0.98291,0.75625,0.59727,1.87991,0.27684,1.18526,0,0.00060895,0.00060895,0.00060895
397,16818.7,0.24712,0.47788,0.16358,0.78373,0,0.98642,0.98922,0.99012,0.8626,0.97917,0.98184,0.98279,0.75668,0.5971,1.88257,0.27694,1.18582,0,0.00060796,0.00060796,0.00060796
398,16860.1,0.24501,0.47336,0.16336,0.78162,0,0.98631,0.9893,0.99014,0.86265,0.97903,0.98194,0.98284,0.75647,0.59673,1.87733,0.27645,1.1854,0,0.00060697,0.00060697,0.00060697
399,16901.7,0.25427,0.48941,0.16582,0.7848,0,0.98659,0.98913,0.99011,0.86323,0.97961,0.98221,0.98315,0.75656,0.59633,1.87078,0.27595,1.18442,0,0.00060598,0.00060598,0.00060598
400,16943.3,0.25026,0.48029,0.16547,0.78246,0,0.98643,0.98925,0.99016,0.86306,0.97951,0.98228,0.98311,0.75663,0.59587,1.8696,0.27593,1.18401,0,0.00060499,0.00060499,0.00060499
401,16984.9,0.24543,0.47586,0.16511,0.78176,0,0.98604,0.98936,0.9901,0.86318,0.9793,0.98251,0.98322,0.75694,0.59495,1.87169,0.27572,1.18359,0,0.000604,0.000604,0.000604
402,17026.4,0.24445,0.47204,0.16417,0.78103,0,0.986,0.98936,0.99011,0.86304,0.97939,0.98186,0.9831,0.75709,0.59456,1.87303,0.27546,1.18339,0,0.00060301,0.00060301,0.00060301
403,17068,0.24541,0.47465,0.16412,0.78186,0,0.98653,0.98921,0.99027,0.86314,0.97943,0.98207,0.98318,0.75738,0.594,1.87177,0.27577,1.18321,0,0.00060202,0.00060202,0.00060202
404,17110.2,0.24253,0.46992,0.16263,0.7814,0,0.98702,0.98884,0.99021,0.8633,0.97986,0.98159,0.98299,0.75743,0.59387,1.87396,0.27531,1.18386,0,0.00060103,0.00060103,0.00060103
405,17152.6,0.24697,0.47518,0.16324,0.78314,0,0.98691,0.98879,0.99021,0.8628,0.98023,0.98134,0.98309,0.75683,0.5942,1.87648,0.27544,1.18452,0,0.00060004,0.00060004,0.00060004
406,17194.1,0.24426,0.46984,0.16245,0.78103,0,0.98686,0.9889,0.99014,0.86305,0.97982,0.98186,0.9831,0.75729,0.59433,1.87877,0.27539,1.18487,0,0.00059905,0.00059905,0.00059905
407,17235.9,0.24109,0.46235,0.16129,0.78218,0,0.98706,0.98896,0.99019,0.8631,0.97962,0.98162,0.98292,0.75758,0.59414,1.87901,0.2756,1.18513,0,0.00059806,0.00059806,0.00059806
408,17277.5,0.24134,0.46677,0.16159,0.78077,0,0.98689,0.98898,0.99015,0.86308,0.97954,0.98162,0.98286,0.75806,0.594,1.88022,0.27568,1.18518,0,0.00059707,0.00059707,0.00059707
409,17319.9,0.2462,0.48055,0.16396,0.78223,0,0.98669,0.98899,0.99013,0.86312,0.9798,0.98211,0.98319,0.75799,0.59394,1.88045,0.27606,1.1853,0,0.00059608,0.00059608,0.00059608
410,17361.7,0.25315,0.4862,0.16635,0.78589,0,0.98701,0.98901,0.99018,0.86308,0.97986,0.9819,0.983,0.75791,0.59404,1.87841,0.27638,1.18541,0,0.00059509,0.00059509,0.00059509
411,17403.4,0.24488,0.47716,0.16268,0.78258,0,0.98701,0.98894,0.99011,0.86326,0.97976,0.98216,0.98311,0.75736,0.59431,1.881,0.27575,1.18552,0,0.0005941,0.0005941,0.0005941
412,17445,0.24764,0.47862,0.16387,0.78332,0,0.98676,0.98935,0.99017,0.86352,0.97986,0.98254,0.98316,0.75764,0.59406,1.88322,0.27565,1.18557,0,0.00059311,0.00059311,0.00059311
413,17488.6,0.24746,0.47449,0.16325,0.78354,0,0.98683,0.98943,0.99019,0.86353,0.97995,0.98256,0.98305,0.75818,0.59368,1.88083,0.27577,1.18503,0,0.00059212,0.00059212,0.00059212
414,17537.2,0.24375,0.47331,0.16145,0.78359,0,0.98673,0.98948,0.99016,0.86341,0.9796,0.98236,0.98287,0.75798,0.59366,1.87968,0.27591,1.18434,0,0.00059113,0.00059113,0.00059113
415,17578.7,0.24035,0.47109,0.16129,0.78158,0,0.98673,0.98952,0.99014,0.86365,0.97977,0.98252,0.98299,0.75814,0.59314,1.87818,0.27527,1.18386,0,0.00059014,0.00059014,0.00059014
416,17620.8,0.24607,0.46827,0.16393,0.78289,0,0.98673,0.98945,0.99006,0.86365,0.97994,0.9826,0.983,0.75799,0.59267,1.87786,0.27521,1.18377,0,0.00058915,0.00058915,0.00058915
417,17662.5,0.24622,0.48285,0.16274,0.78362,0,0.98665,0.9893,0.99003,0.8637,0.97993,0.9826,0.98311,0.75799,0.59212,1.87605,0.27533,1.18362,0,0.00058816,0.00058816,0.00058816
418,17704.9,0.24989,0.48863,0.16404,0.7851,0,0.98665,0.98914,0.99009,0.86432,0.98014,0.98261,0.9836,0.75862,0.59157,1.8749,0.27485,1.18259,0,0.00058717,0.00058717,0.00058717
419,17747.3,0.23833,0.46449,0.16077,0.78135,0,0.98666,0.98902,0.99013,0.86428,0.97983,0.98216,0.9833,0.75831,0.59139,1.8755,0.27401,1.18275,0,0.00058618,0.00058618,0.00058618
420,17791.4,0.24805,0.47894,0.1641,0.78422,0,0.98666,0.98907,0.99009,0.86458,0.97991,0.98227,0.98339,0.75821,0.59128,1.87345,0.27352,1.18313,0,0.00058519,0.00058519,0.00058519
421,17832.9,0.23948,0.45995,0.16006,0.78257,0,0.98656,0.98902,0.9901,0.86456,0.9797,0.98219,0.98334,0.75871,0.59088,1.87685,0.27375,1.1829,0,0.0005842,0.0005842,0.0005842
422,17875.2,0.23532,0.45953,0.15902,0.77986,0,0.98652,0.98882,0.99007,0.86466,0.97942,0.98174,0.98305,0.75854,0.59088,1.87767,0.27377,1.18321,0,0.00058321,0.00058321,0.00058321
423,17916.8,0.23455,0.45376,0.1592,0.77837,0,0.98659,0.9887,0.99009,0.8645,0.97942,0.98154,0.983,0.75876,0.59054,1.87902,0.27383,1.18365,0,0.00058222,0.00058222,0.00058222
424,17958.8,0.23487,0.46383,0.15919,0.77889,0,0.9866,0.9887,0.99008,0.86446,0.9795,0.98161,0.98328,0.75881,0.59035,1.88155,0.27401,1.18421,0,0.00058123,0.00058123,0.00058123
425,18001,0.23554,0.4622,0.15985,0.77846,0,0.98651,0.98858,0.99009,0.86432,0.97957,0.98166,0.98328,0.75848,0.58999,1.88091,0.27369,1.18467,0,0.00058024,0.00058024,0.00058024
426,18042.5,0.23615,0.46288,0.15953,0.77983,0,0.98639,0.98843,0.9901,0.86423,0.97952,0.9816,0.9833,0.75899,0.58979,1.88296,0.27375,1.18495,0,0.00057925,0.00057925,0.00057925
427,18084,0.23407,0.46001,0.15853,0.77897,0,0.98637,0.98837,0.99009,0.86438,0.97924,0.98132,0.98316,0.7591,0.58956,1.88539,0.27354,1.18557,0,0.00057826,0.00057826,0.00057826
428,18126.3,0.23392,0.45004,0.15842,0.77847,0,0.98638,0.98834,0.99005,0.86462,0.97945,0.98143,0.98332,0.75928,0.58946,1.88912,0.27356,1.18623,0,0.00057727,0.00057727,0.00057727
429,18168.6,0.23421,0.46129,0.1585,0.77743,0,0.98587,0.98874,0.99005,0.86427,0.97905,0.98172,0.98324,0.75937,0.58948,1.89212,0.27356,1.18673,0,0.00057628,0.00057628,0.00057628
430,18210.2,0.23898,0.46567,0.16116,0.77955,0,0.98591,0.98891,0.99009,0.86462,0.97906,0.98159,0.98313,0.75937,0.58934,1.89389,0.27344,1.18719,0,0.00057529,0.00057529,0.00057529
431,18252.5,0.23399,0.45742,0.1587,0.77977,0,0.98619,0.98882,0.99011,0.8648,0.97922,0.9818,0.98322,0.75954,0.58956,1.89792,0.27341,1.18791,0,0.0005743,0.0005743,0.0005743
432,18295.1,0.24387,0.47451,0.16181,0.78182,0,0.9863,0.98871,0.99008,0.86461,0.97949,0.98186,0.98315,0.75988,0.59022,1.90143,0.27357,1.18864,0,0.00057331,0.00057331,0.00057331
433,18337.5,0.23577,0.45345,0.1589,0.77883,0,0.98645,0.9887,0.99015,0.86447,0.97943,0.98157,0.98309,0.76011,0.59087,1.90292,0.27367,1.18887,0,0.00057232,0.00057232,0.00057232
434,18380.8,0.23111,0.45022,0.15651,0.77856,0,0.98646,0.98872,0.99019,0.86472,0.97934,0.98153,0.98303,0.76009,0.5908,1.90473,0.27395,1.18944,0,0.00057133,0.00057133,0.00057133
435,18423.1,0.23267,0.45292,0.15777,0.77905,0,0.98637,0.98863,0.99012,0.86482,0.97915,0.98137,0.98287,0.76018,0.59067,1.90671,0.27411,1.1895,0,0.00057034,0.00057034,0.00057034
436,18465.5,0.23981,0.47138,0.15989,0.78569,0,0.98644,0.98867,0.99014,0.86466,0.97909,0.98125,0.98281,0.75955,0.59119,1.91059,0.27452,1.18972,0,0.00056935,0.00056935,0.00056935
437,18507.2,0.23425,0.45336,0.1584,0.78007,0,0.98652,0.98864,0.99012,0.86426,0.9791,0.98113,0.98272,0.75965,0.5917,1.91629,0.275,1.19039,0,0.00056836,0.00056836,0.00056836
438,18551.8,0.22939,0.4511,0.15581,0.77842,0,0.98647,0.98855,0.99009,0.86413,0.97907,0.98104,0.98263,0.75895,0.5921,1.92016,0.27534,1.19135,0,0.00056737,0.00056737,0.00056737
439,18593.6,0.2319,0.45434,0.15739,0.77833,0,0.9865,0.98859,0.99015,0.86423,0.97893,0.98095,0.98279,0.75957,0.59236,1.92298,0.27532,1.19191,0,0.00056638,0.00056638,0.00056638
440,18635.6,0.23355,0.45698,0.1572,0.77901,0,0.98651,0.98858,0.99016,0.86415,0.97895,0.98093,0.98274,0.75952,0.59241,1.92427,0.275,1.19244,0,0.00056539,0.00056539,0.00056539
441,18677.2,0.23565,0.45839,0.15889,0.78012,0,0.9864,0.98857,0.99017,0.86435,0.97886,0.98091,0.98281,0.7598,0.59254,1.92563,0.27445,1.19312,0,0.0005644,0.0005644,0.0005644
442,18718.8,0.23736,0.46488,0.15817,0.78275,0,0.98652,0.9885,0.99013,0.86433,0.97869,0.98062,0.98256,0.75985,0.59197,1.92581,0.27431,1.19265,0,0.00056341,0.00056341,0.00056341
443,18760.4,0.23646,0.4704,0.15797,0.77985,0,0.9863,0.98846,0.99007,0.86451,0.97895,0.98106,0.98297,0.75968,0.59166,1.92454,0.27406,1.19279,0,0.00056242,0.00056242,0.00056242
444,18802,0.23144,0.45369,0.15738,0.77947,0,0.98633,0.98846,0.99007,0.86454,0.97922,0.98133,0.98289,0.75974,0.59143,1.92414,0.27401,1.19292,0,0.00056143,0.00056143,0.00056143
445,18843.6,0.23089,0.45189,0.15733,0.77824,0,0.9862,0.98836,0.98998,0.86442,0.97924,0.98128,0.98302,0.75983,0.59206,1.92561,0.27418,1.19416,0,0.00056044,0.00056044,0.00056044
446,18885.5,0.23777,0.46223,0.15998,0.78251,0,0.98614,0.98835,0.98999,0.86438,0.97908,0.98123,0.98299,0.75958,0.59194,1.9281,0.27417,1.19371,0,0.00055945,0.00055945,0.00055945
447,18927.5,0.22696,0.44465,0.15538,0.77768,0,0.98619,0.98836,0.99002,0.86432,0.97921,0.9813,0.98268,0.75932,0.59178,1.92823,0.27441,1.194,0,0.00055846,0.00055846,0.00055846
448,18969.3,0.23261,0.45074,0.15832,0.77799,0,0.98622,0.98828,0.99004,0.86433,0.97944,0.98138,0.9831,0.75957,0.5915,1.9293,0.27415,1.19434,0,0.00055747,0.00055747,0.00055747
449,19011,0.23226,0.44997,0.15812,0.77897,0,0.98618,0.9883,0.99003,0.8646,0.97944,0.98137,0.983,0.75999,0.59101,1.92884,0.27404,1.19404,0,0.00055648,0.00055648,0.00055648
450,19052.8,0.23318,0.45266,0.15837,0.77988,0,0.98618,0.98831,0.99001,0.86458,0.97946,0.98149,0.98314,0.75992,0.59085,1.92972,0.27394,1.19426,0,0.00055549,0.00055549,0.00055549
451,19094.4,0.23932,0.47286,0.16007,0.78116,0,0.98608,0.98825,0.98999,0.8645,0.97975,0.98177,0.98334,0.76056,0.59057,1.92999,0.2741,1.19472,0,0.0005545,0.0005545,0.0005545
452,19136.7,0.22852,0.44632,0.15556,0.77897,0,0.9862,0.98827,0.98998,0.86456,0.97997,0.98195,0.98348,0.76053,0.5903,1.92949,0.27381,1.19468,0,0.00055351,0.00055351,0.00055351
453,19179.2,0.23032,0.44699,0.15685,0.77923,0,0.98611,0.9883,0.98998,0.86438,0.98002,0.98215,0.98372,0.76051,0.59003,1.9293,0.274,1.1944,0,0.00055252,0.00055252,0.00055252
454,19223.3,0.22955,0.4514,0.15617,0.77918,0,0.98625,0.98839,0.99,0.86446,0.97997,0.98195,0.98358,0.76021,0.58984,1.93055,0.27403,1.19464,0,0.00055153,0.00055153,0.00055153
455,19265,0.23434,0.45641,0.15721,0.77998,0,0.9861,0.98823,0.99,0.8647,0.97948,0.98157,0.98337,0.76056,0.58975,1.93309,0.27388,1.19431,0,0.00055054,0.00055054,0.00055054
456,19307.3,0.23056,0.45532,0.15721,0.77891,0,0.98613,0.98829,0.99,0.86469,0.97946,0.98158,0.98332,0.76048,0.58964,1.93237,0.2737,1.19433,0,0.00054955,0.00054955,0.00054955
457,19349.1,0.22481,0.44701,0.15474,0.77722,0,0.98621,0.98834,0.98999,0.8647,0.97946,0.98154,0.983,0.76064,0.58942,1.93067,0.27361,1.19469,0,0.00054856,0.00054856,0.00054856
458,19391.6,0.22815,0.45686,0.15564,0.77972,0,0.98614,0.98831,0.99004,0.86458,0.97938,0.98152,0.98315,0.76049,0.58897,1.93153,0.27346,1.19434,0,0.00054757,0.00054757,0.00054757
459,19433.4,0.2314,0.45135,0.15585,0.78019,0,0.98623,0.9885,0.99004,0.86463,0.97967,0.98194,0.98365,0.76021,0.58832,1.92761,0.27338,1.19361,0,0.00054658,0.00054658,0.00054658
460,19475.2,0.2275,0.44138,0.15453,0.77825,0,0.98628,0.98848,0.99003,0.86464,0.9794,0.98158,0.98317,0.7605,0.58822,1.92667,0.273,1.19384,0,0.00054559,0.00054559,0.00054559
461,19516.8,0.22223,0.43895,0.15258,0.77583,0,0.98625,0.98849,0.99005,0.86483,0.97912,0.98135,0.983,0.76023,0.58788,1.92816,0.27283,1.19348,0,0.0005446,0.0005446,0.0005446
462,19558.4,0.22627,0.44662,0.15493,0.77832,0,0.9862,0.98846,0.99004,0.86465,0.979,0.98125,0.98297,0.76001,0.5877,1.92916,0.27282,1.19368,0,0.00054361,0.00054361,0.00054361
463,19600.2,0.22185,0.43979,0.15274,0.77589,0,0.98628,0.98859,0.99008,0.86488,0.9789,0.98122,0.98295,0.75979,0.58762,1.93266,0.27307,1.19411,0,0.00054262,0.00054262,0.00054262
464,19641.9,0.22414,0.44369,0.15273,0.77693,0,0.98619,0.98862,0.99009,0.86498,0.97874,0.98116,0.98272,0.76019,0.58711,1.93492,0.2733,1.1941,0,0.00054163,0.00054163,0.00054163
465,19683.5,0.22672,0.44226,0.15462,0.77693,0,0.98623,0.98858,0.99005,0.86488,0.97893,0.9813,0.98296,0.76033,0.58712,1.93452,0.2734,1.19459,0,0.00054064,0.00054064,0.00054064
466,19725.3,0.22753,0.44464,0.15506,0.77888,0,0.9858,0.98894,0.99007,0.86486,0.97868,0.98174,0.98309,0.76038,0.58708,1.93494,0.27308,1.19511,0,0.00053965,0.00053965,0.00053965
467,19766.8,0.22589,0.44869,0.15381,0.7793,0,0.98593,0.98894,0.99012,0.86492,0.97879,0.98176,0.98311,0.76051,0.58676,1.93415,0.27264,1.19537,0,0.00053866,0.00053866,0.00053866
468,19809,0.22661,0.44306,0.15545,0.77552,0,0.98603,0.98899,0.99016,0.86519,0.97897,0.98189,0.98323,0.76066,0.5867,1.93676,0.27264,1.19595,0,0.00053767,0.00053767,0.00053767
469,19851.7,0.23151,0.45127,0.15628,0.78027,0,0.98593,0.98893,0.99017,0.86512,0.9789,0.98183,0.98333,0.76068,0.58696,1.93786,0.27291,1.19657,0,0.00053668,0.00053668,0.00053668
470,19893.4,0.22672,0.44693,0.15426,0.77748,0,0.98624,0.98882,0.9902,0.86487,0.97944,0.98197,0.9835,0.76081,0.58695,1.93685,0.27272,1.19662,0,0.00053569,0.00053569,0.00053569
471,19935.2,0.22654,0.44159,0.15391,0.77698,0,0.98641,0.98874,0.99025,0.86481,0.97931,0.98157,0.98334,0.76061,0.58712,1.93795,0.2726,1.19698,0,0.0005347,0.0005347,0.0005347
472,19976.6,0.21858,0.43678,0.15147,0.77475,0,0.98653,0.9888,0.99027,0.86477,0.97928,0.98146,0.98328,0.76072,0.58703,1.93936,0.27268,1.19724,0,0.00053371,0.00053371,0.00053371
473,20018.2,0.22045,0.43977,0.15176,0.77607,0,0.98647,0.98874,0.99023,0.86476,0.97929,0.98148,0.98321,0.76059,0.5868,1.94281,0.27251,1.19755,0,0.00053272,0.00053272,0.00053272
474,20059.9,0.22654,0.4429,0.15446,0.77893,0,0.9863,0.98857,0.99018,0.86486,0.97932,0.98151,0.98331,0.76081,0.58627,1.94562,0.2723,1.19742,0,0.00053173,0.00053173,0.00053173
475,20101.7,0.22932,0.44792,0.15578,0.77903,0,0.9863,0.98872,0.99019,0.86484,0.97927,0.98168,0.98357,0.76102,0.58646,1.9484,0.27225,1.19811,0,0.00053074,0.00053074,0.00053074
476,20144.1,0.22416,0.44323,0.15428,0.77685,0,0.98627,0.98872,0.99019,0.86478,0.97901,0.98126,0.98329,0.76114,0.58642,1.94961,0.27224,1.19821,0,0.00052975,0.00052975,0.00052975
477,20186.3,0.22458,0.44483,0.15437,0.7779,0,0.98626,0.98872,0.9902,0.86478,0.97907,0.98138,0.98321,0.76112,0.58654,1.95147,0.27215,1.19894,0,0.00052876,0.00052876,0.00052876
478,20228.1,0.22327,0.43685,0.15236,0.77646,0,0.98631,0.98876,0.99018,0.86506,0.97917,0.98151,0.98326,0.7614,0.58631,1.95149,0.27216,1.19884,0,0.00052777,0.00052777,0.00052777
479,20270.5,0.22043,0.43188,0.15193,0.77682,0,0.98638,0.98864,0.99018,0.86497,0.97933,0.9811,0.9832,0.7617,0.58621,1.9535,0.27213,1.1992,0,0.00052678,0.00052678,0.00052678
480,20312.8,0.22405,0.43994,0.15329,0.77815,0,0.98627,0.98875,0.99023,0.86492,0.97907,0.98143,0.98342,0.76156,0.58595,1.95419,0.27215,1.19916,0,0.00052579,0.00052579,0.00052579
481,20354.6,0.22383,0.44235,0.15315,0.77715,0,0.98617,0.98885,0.99023,0.86498,0.97918,0.98173,0.98347,0.76167,0.58584,1.9535,0.2719,1.19932,0,0.0005248,0.0005248,0.0005248
482,20396.2,0.22516,0.4376,0.15357,0.7768,0,0.98615,0.98885,0.99023,0.865,0.97914,0.98174,0.98339,0.76161,0.58595,1.95463,0.27201,1.19969,0,0.00052381,0.00052381,0.00052381
483,20443.7,0.22005,0.43646,0.15143,0.77668,0,0.98619,0.98875,0.9902,0.86497,0.97908,0.98161,0.98331,0.76163,0.58596,1.95708,0.27215,1.19977,0,0.00052282,0.00052282,0.00052282
484,20485.8,0.21874,0.42954,0.15027,0.77697,0,0.98655,0.98867,0.9902,0.86488,0.97934,0.98145,0.98316,0.76157,0.58586,1.96004,0.27205,1.19997,0,0.00052183,0.00052183,0.00052183
485,20527.5,0.21455,0.42684,0.14908,0.77509,0,0.98649,0.98869,0.9902,0.86489,0.97908,0.98132,0.983,0.76181,0.58578,1.96306,0.27197,1.20025,0,0.00052084,0.00052084,0.00052084
486,20569.7,0.22028,0.44261,0.15116,0.77698,0,0.98658,0.98849,0.9902,0.86503,0.97953,0.98144,0.98323,0.76229,0.58554,1.96431,0.27177,1.20058,0,0.00051985,0.00051985,0.00051985
487,20612.4,0.21837,0.43372,0.15124,0.7759,0,0.98661,0.98856,0.9902,0.86506,0.9794,0.98135,0.98318,0.76204,0.58567,1.96622,0.27152,1.20108,0,0.00051886,0.00051886,0.00051886
488,20654.5,0.2195,0.43929,0.15185,0.77666,0,0.98649,0.9886,0.99019,0.86527,0.97934,0.98148,0.98326,0.76211,0.58573,1.96671,0.27136,1.20133,0,0.00051787,0.00051787,0.00051787
489,20696.7,0.22132,0.43896,0.15237,0.77761,0,0.98664,0.98858,0.9902,0.8652,0.97984,0.98178,0.98366,0.76202,0.58554,1.96564,0.27136,1.20138,0,0.00051688,0.00051688,0.00051688
490,20738.5,0.21805,0.42938,0.15077,0.77418,0,0.98657,0.9886,0.99019,0.86506,0.97973,0.98182,0.98352,0.76226,0.58525,1.96661,0.27124,1.20142,0,0.00051589,0.00051589,0.00051589
491,20780.2,0.21465,0.42091,0.14926,0.77535,0,0.9865,0.98872,0.99017,0.86497,0.97932,0.98145,0.98309,0.76217,0.58505,1.96853,0.27111,1.20187,0,0.0005149,0.0005149,0.0005149
492,20821.7,0.22137,0.43563,0.15177,0.77635,0,0.98658,0.98858,0.99013,0.86517,0.97934,0.98139,0.98315,0.76215,0.58492,1.9702,0.27105,1.20196,0,0.00051391,0.00051391,0.00051391
493,20863.4,0.21981,0.44445,0.15126,0.77683,0,0.98679,0.9886,0.99018,0.86513,0.97947,0.98114,0.98307,0.76224,0.58485,1.9706,0.27106,1.20207,0,0.00051292,0.00051292,0.00051292
494,20905.1,0.21726,0.4287,0.15004,0.7765,0,0.98679,0.98856,0.99015,0.86539,0.97922,0.98087,0.98287,0.76222,0.58465,1.97005,0.27126,1.20213,0,0.00051193,0.00051193,0.00051193
495,20947.6,0.21675,0.43007,0.14955,0.77523,0,0.98685,0.9885,0.99015,0.86529,0.97915,0.98077,0.98282,0.7621,0.58456,1.96779,0.27139,1.20233,0,0.00051094,0.00051094,0.00051094
496,20989.6,0.21325,0.42294,0.14891,0.77345,0,0.98683,0.98851,0.99017,0.86539,0.97912,0.98079,0.98281,0.76207,0.58433,1.97076,0.27134,1.20257,0,0.00050995,0.00050995,0.00050995
497,21031.1,0.21788,0.43776,0.15032,0.77717,0,0.98684,0.9886,0.99017,0.86544,0.97929,0.98104,0.98297,0.76206,0.58441,1.97209,0.27119,1.20279,0,0.00050896,0.00050896,0.00050896
498,21072.6,0.21586,0.42386,0.14899,0.77512,0,0.98684,0.98864,0.99022,0.86531,0.97923,0.98099,0.98296,0.7622,0.58407,1.97209,0.27134,1.20267,0,0.00050797,0.00050797,0.00050797
499,21114.3,0.21213,0.42534,0.14754,0.77331,0,0.98686,0.98861,0.99021,0.86525,0.97931,0.98105,0.98309,0.76249,0.58385,1.97195,0.27133,1.20269,0,0.00050698,0.00050698,0.00050698
500,21156.6,0.21265,0.4222,0.14817,0.77487,0,0.98684,0.98861,0.99021,0.8654,0.97946,0.9812,0.98323,0.7625,0.58372,1.97343,0.27121,1.20293,0,0.00050599,0.00050599,0.00050599
501,21199,0.21537,0.43021,0.14954,0.77537,0,0.98683,0.98863,0.99023,0.86545,0.97954,0.9813,0.98337,0.76255,0.58356,1.97387,0.27099,1.20284,0,0.000505,0.000505,0.000505
